loss,accuracy,val_loss,val_accuracy
16.402769088745117,0.12255125492811203,6.511549472808838,0.14963503181934357
4.823017597198486,0.16218678653240204,4.04749870300293,0.15693430602550507
3.8791229724884033,0.17448747158050537,3.7877910137176514,0.16605839133262634
3.6443588733673096,0.19271071255207062,3.5924816131591797,0.17883211374282837
3.4403364658355713,0.20956720411777496,3.3919053077697754,0.19708029925823212
3.259845495223999,0.22779043018817902,3.228675603866577,0.19708029925823212
3.1088719367980957,0.24009111523628235,3.1197118759155273,0.21167883276939392
2.972177743911743,0.2514806389808655,2.9888827800750732,0.21715328097343445
2.8456270694732666,0.2669703960418701,2.88913893699646,0.21897810697555542
2.7315549850463867,0.27881547808647156,2.7818238735198975,0.25182482600212097
2.6283581256866455,0.2943052351474762,2.6865124702453613,0.2572992742061615
2.5288383960723877,0.2993166148662567,2.5990707874298096,0.2737226188182831
2.437459707260132,0.31161731481552124,2.515355110168457,0.28284671902656555
2.353078603744507,0.3239179849624634,2.446667194366455,0.2937956154346466
2.276857614517212,0.3343963623046875,2.3853535652160645,0.2956204414367676
2.2123210430145264,0.3403189182281494,2.314866781234741,0.2956204414367676
2.1502790451049805,0.35717540979385376,2.267235517501831,0.3102189898490906
2.0970866680145264,0.36082005500793457,2.2188501358032227,0.3229927122592926
2.0465731620788574,0.3676537573337555,2.1765294075012207,0.33394160866737366
2.0022006034851074,0.3703872561454773,2.1305222511291504,0.34124088287353516
1.9591169357299805,0.3781321048736572,2.1038475036621094,0.3613138794898987
1.9228718280792236,0.39088839292526245,2.0671651363372803,0.36496350169181824
1.8874468803405762,0.39453303813934326,2.0332021713256836,0.3686131238937378
1.8527933359146118,0.4013667404651642,2.0017058849334717,0.37956205010414124
1.8205472230911255,0.4054669737815857,1.9790328741073608,0.3813868761062622
1.789892554283142,0.4113895297050476,1.9488904476165771,0.38686132431030273
1.7599716186523438,0.41776764392852783,1.9215333461761475,0.39233577251434326
1.7289412021636963,0.42186787724494934,1.902138590812683,0.40145984292030334
